indiv,cost,phylo_dist,bloom,shannon,consval,grass_spec_frac,grass_weight_frac
336,946.4635721,77720.76987,25.75589509,5.668942795,92.06797711,0.08,0.020177377
337,1541.417673,54064.78489,27.23055197,15.58313543,85.08786583,0,0
338,1081.144179,89494.69719,24.50708485,12.20884165,48.10560749,0.28,0.56689427
339,1081.488592,86722.83989,27.00841293,14.37253825,37.42392742,0.28,0.517972588
340,2187.249048,91431.91015,24.07568405,15.56733035,67.306608,0.16,0.320232364
341,1360.859069,84406.24259,23.66869641,24.90948541,74.60748943,0.32,0.317539988
342,2440.609804,74546.5773,29.95784839,22.21311927,57.23590647,0.12,0.17324761
343,2168.211046,80164.18273,22.27965516,15.46164305,98.10675423,0.2,0.201878095
344,1826.839952,41431.98906,27.24183506,24.05246428,82.30411991,0,0
345,341.9934854,85052.75776,22.80437497,3.001959951,52.82015344,0.32,0.865595078
346,2389.339204,89679.4492,16.84043465,16.67364684,89.50085779,0.24,0.235588764
347,2034.563063,42407.99149,27.42043014,23.99637057,81.48766361,0,0
348,321.538015,84601.6852,22.7011172,3.416262048,49.33894484,0.36,0.880942545
349,1880.157951,70014.88962,28.61029867,22.90064687,62.9252707,0.12,0.163909462
350,2098.341057,89383.73833,18.36964323,17.30049196,84.27318221,0.28,0.285103975
351,2478.652693,90015.7918,18.10838384,15.04162971,88.79631435,0.24,0.273502865
352,2428.875362,68882.59988,29.54786338,22.67022207,61.63841094,0.08,0.10364309
353,2204.980578,73443.30052,28.81489402,22.71138623,65.75725394,0.12,0.124601662
354,1980.852779,59825.90482,28.70265729,23.20508791,68.31490954,0.04,0.054454229
355,1622.87892,88295.20979,18.82190568,16.52975202,84.99481931,0.32,0.339509251
356,1995.041562,74465.74911,28.95940899,21.78288424,63.90543751,0.16,0.223815888
357,2432.663796,89791.94674,16.99212559,16.3850837,89.26231381,0.24,0.236088774
358,2068.440273,88654.01398,17.40418063,16.85326572,89.19767555,0.24,0.222111851
359,1642.660584,76229.17782,21.01744866,18.7965768,93.14765549,0.16,0.167099451
360,2060.54079,47347.87304,27.59380253,23.91491776,82.93619575,0,0
361,2143.294096,81730.19163,22.1601201,15.72036667,97.41480703,0.24,0.214599807
362,2003.178294,54998.02964,26.33486853,23.81673574,79.9839003,0,0
363,1696.987469,66656.73088,26.37633243,20.53171972,79.14207508,0.16,0.101861371
364,2097.935442,52864.2721,26.05679564,24.43563508,85.2380574,0,0
365,1835.637435,44018.45894,27.12708601,24.0082028,82.78664048,0,0
366,2471.184337,88232.13309,20.53652847,12.81658024,92.8605046,0.28,0.303326971
367,2231.803623,56144.48932,25.6061362,20.00842921,89.20130004,0.04,0.006434627
368,814.9949943,88633.4685,24.49855866,11.83391715,38.21929713,0.32,0.490102169
369,2281.6231,67568.22625,29.43724519,22.56507621,62.19380061,0.08,0.124114633
370,1796.312544,45903.93744,27.60447909,24.10528879,76.42971454,0,0
371,2180.277829,81552.87534,21.76319824,17.89984801,94.15872032,0.16,0.178796131
372,1800.27919,48122.11403,26.75133549,24.25321127,84.00432905,0,0
373,2498.997017,76740.2846,29.22858944,22.00581382,62.15159972,0.12,0.17589078
374,1752.582884,46534.67287,27.11872943,23.76885201,83.15126187,0,0
375,726.4713351,87225.72193,24.59543149,12.64703155,45.70717663,0.24,0.409544966
376,1808.324363,57527.35519,25.32364211,21.69709602,86.74481936,0.08,0.067294006
377,1353.891783,78838.05683,26.37486048,24.64336381,70.19394131,0.28,0.292339445
378,1869.554759,60989.89759,26.67055841,23.43866804,80.74100916,0.04,0.006287808
379,1800.865901,49358.84904,27.70929013,23.26746402,81.78693363,0,0
380,2358.255226,73002.32965,29.74542691,22.26241237,58.80116891,0.12,0.169847641
381,1652.124291,64400.18285,27.02199612,22.73578885,77.2717619,0.08,0.078420646
382,2224.146772,88692.45801,17.2498335,16.57749698,91.87497257,0.24,0.231396188
383,1773.781138,54348.42308,27.81062893,23.27619655,75.37910783,0,0
384,2130.064826,58865.98053,25.42991307,23.58686017,86.25475591,0,0
385,1506.054556,66162.43584,27.4408284,19.89194091,71.59072467,0.04,0.006664635
386,2269.946025,53404.41992,27.31008963,23.31489042,79.70235815,0,0
387,1769.185005,90475.69791,19.13288712,14.90849394,88.53462189,0.24,0.277492963
388,2127.98343,83410.31348,21.18487822,16.67000601,95.29771058,0.24,0.205959671
389,1383.075086,88672.09968,18.93477112,15.27370114,76.7278537,0.28,0.32672559
390,2029.175628,63334.61866,26.109784,22.47098244,78.26957808,0.04,0.06439029
391,529.3590532,86230.38871,23.59241024,11.58299625,54.43627743,0.32,0.602052642
392,882.9632111,83704.12027,21.29396825,16.61835478,65.28464325,0.32,0.373505744
393,1786.766299,90134.94976,19.9165105,16.00293198,88.26574468,0.2,0.213468402
394,2380.047036,68699.37855,29.04214789,21.66128708,66.61585071,0.04,0.048741066
395,1900.692352,56340.36041,28.10016935,22.73515456,76.80947372,0.04,0.062984532
396,341.3385629,85052.75776,22.80437497,3.261660131,53.65776423,0.32,0.870772594
397,1675.690579,52204.98564,27.08806157,22.86707447,81.59991439,0,0
398,2045.013558,58308.2358,26.01223942,22.89209495,85.98057057,0.04,0.061095532
399,1848.716518,61620.03462,27.2533785,23.38576381,78.67897688,0.08,0.101664922
400,2244.10099,87481.30261,21.83130956,13.84489094,90.71688568,0.32,0.310163503
401,793.245783,83673.1667,21.57473477,13.81888547,70.89971809,0.4,0.563966027
402,1787.9023,48583.83749,27.36885171,22.71864289,82.97180152,0,0
403,2181.098497,88651.50418,17.74154266,17.57980073,89.60516151,0.2,0.203528915
404,2306.235889,74741.45009,29.67096901,22.61587682,59.49598366,0.12,0.162847201
405,1194.929909,89972.25289,22.75741196,14.33712471,54.69044098,0.28,0.454033063
406,2148.056492,77642.4489,28.14545894,22.6702588,68.78708471,0.16,0.184268346
407,1940.862116,51912.18253,27.89941347,23.60747534,78.06063173,0.04,0.059605474
408,2296.716089,70866.85556,27.54512038,19.32760907,76.37439915,0.08,0.015531421
409,2263.42291,82034.59399,22.24729094,17.41364567,94.36239972,0.16,0.109174378
410,833.8443349,84551.35276,23.27433161,6.452794785,77.07774132,0.28,0.349718198
411,2344.654459,67149.27797,25.17945166,22.09185347,85.7234364,0.08,0.012564165
412,2365.564281,78023.44565,29.18742952,20.74621381,55.77111472,0.12,0.205585214
413,1781.410785,59250.5185,26.60003347,21.9329196,85.58251434,0,0
414,2024.7218,71896.99351,28.54312374,23.11980059,68.22215379,0.12,0.120041336
415,1562.786888,70160.3299,26.64707186,21.25672386,74.9301999,0.16,0.087723166
416,2022.0134,50973.14995,26.78350578,22.94724598,82.52993368,0,0
417,1710.46364,57326.22304,27.48822083,21.87122385,79.73840967,0.08,0.072146041
418,2127.424831,50168.74589,27.87019455,23.1985059,81.16900392,0,0
419,1401.320677,68792.16221,26.40771652,19.07997964,82.17057959,0.08,0.01288584
420,815.6994779,85676.36749,23.63092927,10.51037828,69.0143357,0.32,0.423265549
421,1845.487747,64954.30871,27.86419044,22.7905705,75.32315542,0.04,0.061452746
422,2087.563483,87724.49758,22.32982478,18.38439398,80.25441745,0.28,0.263281317
423,844.1658762,86861.63823,23.05102937,10.24863647,66.7564242,0.28,0.362950904
424,934.1153989,80927.17982,20.49446186,11.13252212,81.5499457,0.24,0.207964146
425,1554.568786,56849.63074,27.1829936,22.91742837,76.21323432,0.08,0.122472445
426,1332.278196,87157.72249,20.64455689,12.42902257,85.07328931,0.32,0.404210103
427,1275.989847,79027.5229,25.8811356,23.8315608,75.60307571,0.24,0.271920997
428,1893.407871,44925.51063,27.51595043,24.03570354,80.13841099,0,0
429,1632.056651,62969.19198,27.76139363,23.15999759,72.35044858,0.04,0.059024885
430,1337.451161,87876.75448,20.14213562,15.12042017,88.07514987,0.28,0.338215016
431,1455.214435,68439.42866,27.55728548,20.94383058,69.26272014,0.04,0.063245194
432,1783.730982,44181.72785,26.83324719,23.73636361,83.77266749,0,0
433,1717.271597,53823.50439,26.92434441,22.89233535,82.14006408,0.04,0.006505828
434,2181.098497,88651.50418,17.74154266,17.57980073,89.60516151,0.2,0.203528915
435,1758.500188,58199.12867,27.15539899,23.68127796,78.60124341,0.08,0.098418559
436,1933.432194,60542.90727,26.72931726,23.53801741,78.80086731,0,0
437,1863.068286,51339.86898,27.69882704,23.49397407,81.38775857,0,0
438,1272.69104,87701.79805,19.62763472,14.23665521,88.75333724,0.32,0.37573728
439,2077.636217,88997.60931,20.26382633,16.20468542,88.65315218,0.24,0.233335616
440,1317.734551,85171.02383,25.39919023,14.65283024,62.34086306,0.32,0.344574784
441,1409.826919,72591.69682,26.75484455,21.28291078,66.96634803,0.16,0.136062903
442,1240.891187,82428.70469,24.97390536,11.34456382,71.99679533,0.24,0.193762699
443,2031.511588,76280.0569,28.28042736,21.46214898,64.47234483,0.16,0.18776778
444,2347.391387,68752.00402,28.40570599,21.55647083,74.30934713,0.08,0.127862274
445,2007.260325,44925.51056,27.35773456,24.16702753,83.39577527,0,0
446,1738.771026,89054.98809,19.49699672,12.49715702,89.58188106,0.28,0.305754312
447,1153.452786,86171.22499,26.2122087,14.62420976,58.12983772,0.28,0.34057293
448,2392.95046,89679.4492,16.84043465,16.57298586,89.71369614,0.24,0.23258461
449,1275.389753,72071.38234,27.25170445,21.02050982,75.058295,0.12,0.138083024
450,1313.022157,88562.51452,24.94564621,9.608395741,63.54340401,0.24,0.264580823
451,1061.895752,88788.64401,23.82867201,11.99254018,52.40338061,0.28,0.459385158
452,2274.807484,90401.19138,19.28723425,16.71593096,87.32598849,0.24,0.21445378
453,1840.055187,70591.91665,26.21628138,20.40028625,77.70588989,0.08,0.060619258
454,1000.212925,84106.53128,25.21749318,15.58418966,61.56590329,0.2,0.229674832
455,2240.077424,88111.1423,20.9678756,17.13426251,89.52250259,0.16,0.108183604
456,1174.960823,86292.25855,23.96185938,12.32233358,72.74050835,0.32,0.313829193
457,2224.038367,77925.46334,28.83042445,22.27029972,62.2257861,0.16,0.170626109
458,1726.242774,62301.77223,26.30968844,22.06452947,81.01797604,0.08,0.070559611
459,1728.132359,79240.55086,26.45995327,18.2327909,70.49498717,0.12,0.092880536
460,1284.942499,81813.6101,25.4764609,21.31028384,63.29802589,0.24,0.250207025
461,1516.18716,62122.60668,26.54559048,23.25548785,78.81662327,0.08,0.112273834
462,942.2068812,82164.49389,23.13969458,11.88281643,68.03181473,0.44,0.501374129
463,1858.123366,82345.97701,21.97922465,10.92878478,94.32757665,0.28,0.211829665
464,1062.235188,76527.48954,23.50862307,16.4928207,76.47885524,0.24,0.202097178
465,1293.84567,87055.35026,22.09697935,10.2020806,84.52633402,0.32,0.355055367
466,1786.626571,60554.97703,28.37752171,23.51957818,65.35288342,0.08,0.116633188
467,2148.298886,90943.99976,21.60148594,17.83702333,63.80908797,0.2,0.199424769
468,1829.719125,77126.56593,28.3839857,20.69076166,56.14662906,0.16,0.159644211
469,2226.703107,90303.95922,19.42334036,16.54969179,88.04390653,0.24,0.212336814
470,2089.890376,92809.10337,25.13704025,17.43422017,52.23812264,0.16,0.184903872
471,2418.057076,79090.32982,23.35978411,17.25086929,97.93137172,0.12,0.123007587
472,1496.81853,80071.28342,22.49653863,24.96574777,75.9174268,0.32,0.315951584
473,973.5941454,81745.32636,27.61119814,2.813590577,91.34034221,0.2,0.03671995
474,2073.729051,79565.86893,29.71562782,17.31929048,62.99079405,0.12,0.169841778
475,292.2346276,79009.61273,23.07611007,14.15947661,47.83250156,0.4,0.783431773
476,1143.840066,88460.43417,17.06138568,22.46029908,73.8047476,0.32,0.354714309
477,1102.022795,79638.5556,19.97646167,24.32027844,73.11035648,0.4,0.42314732
478,1916.961404,53509.80118,27.13185644,19.08883883,84.92616731,0,0
479,696.4990675,83592.58998,26.68521625,4.748089268,71.81818496,0.24,0.432328368
480,955.7469918,77074.81107,27.27126313,5.491326914,91.38069013,0.12,0.021471254
481,1430.369247,87296.79928,18.47559924,23.41876918,77.91669321,0.28,0.277389914
482,991.1592897,84772.01773,18.22254856,22.18446215,75.48185128,0.32,0.30199234
483,2427.098853,49163.84367,26.93802035,21.93268948,84.04542058,0,0
484,430.9000409,84631.38929,26.32626889,7.807100843,37.42392836,0.28,0.872247299
485,1625.109224,79436.11118,21.64641817,24.68815164,81.57629623,0.24,0.242281341
486,1918.289411,79201.9526,23.49589022,17.32811375,96.98142689,0.12,0.122527132
487,1822.593546,43880.86914,26.67049642,20.09845796,85.1823404,0,0
488,1891.109735,55740.10924,27.31097374,19.30299614,81.50141051,0,0
489,480.0775277,85022.45185,26.27067488,6.632292899,38.67578166,0.32,0.873417547
490,581.576802,78872.10694,22.86396219,17.16773156,60.57916538,0.36,0.531479877
491,1850.585737,54906.66833,25.70352263,21.35197277,86.51641554,0,0
492,1992.956858,77012.85423,29.55335016,16.20746446,62.22214429,0.12,0.192380583
493,931.3013748,83185.91623,27.01429751,3.142854642,90.64552885,0.24,0.071511309
494,1361.098466,89027.06886,17.77932656,22.4510391,73.06624483,0.28,0.298716306
495,1325.901432,88021.73881,17.96200237,23.54693008,73.35254765,0.28,0.305974548
496,1057.93612,86713.96767,19.37304663,20.44410985,72.59864923,0.32,0.31278072
497,1753.176182,89865.35249,26.25286724,15.37207823,42.13261385,0.24,0.306723389
498,1866.036954,92179.93938,24.84840031,16.48101541,50.06801713,0.16,0.284229111
499,2431.971395,46979.31516,26.37427437,20.96453711,86.27287307,0,0
500,1239.272439,78460.04506,20.61658495,24.07712983,76.17860556,0.32,0.338174839
501,1072.531763,84326.17821,26.83130931,5.815691931,74.33042965,0.2,0.384057584
502,1248.774338,86654.70414,17.58306499,22.67921068,75.57383239,0.32,0.357208122
503,2266.822629,77755.86632,29.69905091,16.77000698,64.25090914,0.08,0.089554814
504,1119.249871,83165.74023,27.16864464,3.680814251,88.49059337,0.24,0.068911418
505,834.6993821,84402.73785,20.92710835,20.00654513,66.76131286,0.36,0.478423008
506,2337.753955,51320.82519,26.57284169,21.69408121,85.60055668,0.04,0.054524719
507,1189.052604,78297.65647,22.12987627,24.00468836,74.49449425,0.44,0.434631813
508,923.9205566,83185.91623,27.01429751,3.409407489,89.16501703,0.24,0.095332863
509,1657.047277,83808.31406,27.50370763,4.011660117,91.88483892,0.2,0.036324015
510,2376.941021,82053.02927,26.90395039,8.167948735,92.71046297,0.16,0.034079405
511,1545.580193,88210.9272,20.50331664,21.31028535,72.16785738,0.24,0.304442538
512,1363.011202,88178.94611,17.23295855,23.02698834,76.66282556,0.32,0.33442221
513,1663.378207,45785.58219,26.98947768,19.57089401,79.54895749,0,0
514,1235.05177,80584.55063,19.62136788,23.78758263,78.62021337,0.36,0.35651754
515,2192.654811,73674.24802,24.15034551,18.29216489,91.19053024,0.12,0.119976324
516,2350.844856,77886.47385,25.30028948,18.01170384,93.59857028,0.12,0.119927112
517,2483.67265,78518.61179,24.2361767,18.50180125,89.99506642,0.16,0.092076599
518,1365.715217,87649.15032,19.74659155,23.00303831,71.3541326,0.24,0.30321385
519,2087.692524,77189.86814,25.68907034,17.4825643,94.57251516,0.08,0.132039239
520,1133.28764,85569.22151,20.75423284,21.09140916,68.34952249,0.32,0.41489943
521,591.2521213,86929.25179,26.13042972,11.80150498,33.42950234,0.28,0.503898663
522,2093.988443,59891.12649,25.13422625,20.57965369,89.74964422,0.04,0.006409501
523,989.9303348,85285.55095,28.0422724,10.78474366,28.51966352,0.24,0.449682232
524,2162.591535,59042.65691,28.56424656,16.2952745,81.45528216,0.04,0.007294913
525,1539.610965,70567.67689,26.75284626,14.91214159,79.23247427,0.12,0.02398581
526,1824.976598,91493.30473,25.02420474,18.18696819,54.92080731,0.2,0.180019334
527,2405.127545,57917.33803,26.56508066,17.92872244,89.14314618,0,0
528,1534.850542,90412.0626,23.53641136,19.39053696,65.46048696,0.24,0.331679905
529,389.6447133,84081.07489,25.52481263,12.52311771,53.84691418,0.28,0.591327979
530,1336.596236,84410.02917,27.03284094,6.938847492,69.76226751,0.2,0.35030656
531,1368.298596,83603.73372,19.14880583,22.80018394,80.08152219,0.24,0.288772654
532,1291.55011,77151.8721,21.84614439,24.0585231,75.74309853,0.28,0.309867956
533,2000.907307,73346.38439,24.50173289,17.50943812,95.90834563,0.08,0.06962633
534,652.6331191,80043.39082,26.29960603,10.36372061,59.84683252,0.2,0.482165447
535,764.866486,82970.82579,27.050962,14.32494217,39.2513357,0.28,0.568231983
536,2289.647214,60430.67731,25.36485739,22.32262983,89.36129708,0.04,0.039152702
537,1851.310735,46446.46288,26.4488224,20.0499869,85.88266074,0.04,0.044383428
538,1649.646445,81081.13627,21.97067287,23.89071877,77.7859414,0.2,0.214151761
539,1649.38643,73972.5824,24.28201122,19.74327572,80.76344583,0.12,0.126289428
540,1429.521633,86571.82127,22.68911792,21.53127524,66.02060123,0.32,0.385382971
541,1722.521545,90878.7757,23.77968627,18.07475352,58.16791502,0.24,0.331423327
542,1096.097281,86741.28573,20.27116075,21.16751533,72.02485857,0.24,0.286981201
543,1328.74759,87973.41445,19.46522776,22.61330799,69.8047039,0.24,0.302898221
544,1602.183281,80949.7692,27.61716862,7.162211025,93.41382489,0.12,0.020221311
545,1809.718759,90946.21506,24.78620424,15.13246111,49.44210136,0.2,0.239832599
546,1900.617013,90728.85519,25.42605573,15.68899199,60.13001613,0.16,0.190545355
547,1348.872783,89384.3308,20.1074037,23.5487586,70.38011386,0.24,0.270327816
548,2007.336962,71949.88971,24.97307122,17.70865767,95.7000692,0.04,0.060541447
549,1964.351138,77450.98241,29.42633351,18.50920351,60.70177166,0.12,0.145734804
550,1414.490588,84241.51309,22.34154922,16.93422692,75.46552056,0.2,0.244937179
551,1441.349441,88621.89069,20.35332177,21.81938049,73.38846852,0.28,0.312787765
552,2441.586557,70419.64774,29.32091774,15.01177955,73.91140539,0.04,0.00979611
553,1813.268565,90511.4551,21.32765217,18.38593919,63.50875887,0.24,0.309244409
554,1947.306748,62932.27529,27.24760739,19.49087766,83.23842035,0,0
555,2012.926127,61725.77599,25.28170308,20.19760255,90.10806885,0.04,0.006412132
556,1290.101155,78123.53934,27.18031777,10.54085159,84.12688744,0.12,0.15450308
557,1160.802912,87685.0176,17.42078733,23.03842508,75.13768694,0.28,0.294110091
558,632.4152587,81073.55865,25.97122155,13.35562753,51.12741318,0.28,0.701206034
559,1211.607317,79739.374,27.80294741,4.641870065,82.25773426,0.16,0.029975157
560,544.7756045,84675.92045,26.30956807,6.391646265,59.19344516,0.28,0.592066752
561,713.5589381,80351.34532,24.90986808,17.343378,48.73375977,0.32,0.505828626
562,1201.747342,85844.14613,21.44280867,20.3042937,67.81169644,0.28,0.343624501
563,1588.114382,67838.64851,25.17935545,16.39438701,85.81362442,0.12,0.159858126
